audio_path,species,group,source,recording_id,common_name_zh,common_name_en,scientific_name,call_type,background,site,recordist,license,start_s,end_s
audio/2-205966-A-16.wav,wind,environment,esc-50,205966,风声,Wind,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-28314-A-12.wav,crackling_fire,environment,esc-50,28314,篝火,Crackling fire,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-28314-B-12.wav,crackling_fire,environment,esc-50,28314,篝火,Crackling fire,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-30322-A-12.wav,crackling_fire,environment,esc-50,30322,篝火,Crackling fire,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-30322-B-12.wav,crackling_fire,environment,esc-50,30322,篝火,Crackling fire,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-32515-A-4.wav,frog,amphibian,esc-50,32515,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-32515-B-4.wav,frog,amphibian,esc-50,32515,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-32515-C-4.wav,frog,amphibian,esc-50,32515,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-32515-D-4.wav,frog,amphibian,esc-50,32515,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-32834-A-4.wav,frog,amphibian,esc-50,32834,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-39441-A-19.wav,thunderstorm,environment,esc-50,39441,雷暴,Thunderstorm,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-39443-A-19.wav,thunderstorm,environment,esc-50,39443,雷暴,Thunderstorm,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-39443-B-19.wav,thunderstorm,environment,esc-50,39443,雷暴,Thunderstorm,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-39945-A-19.wav,thunderstorm,environment,esc-50,39945,雷暴,Thunderstorm,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-39945-B-19.wav,thunderstorm,environment,esc-50,39945,雷暴,Thunderstorm,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-39945-C-19.wav,thunderstorm,environment,esc-50,39945,雷暴,Thunderstorm,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-52085-A-4.wav,frog,amphibian,esc-50,52085,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-52085-B-4.wav,frog,amphibian,esc-50,52085,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-52789-A-4.wav,frog,amphibian,esc-50,52789,蛙,Frog,Anura,advertisement_call,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-61311-A-12.wav,crackling_fire,environment,esc-50,61311,篝火,Crackling fire,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-65747-A-12.wav,crackling_fire,environment,esc-50,65747,篝火,Crackling fire,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-65750-A-1.wav,rooster,bird,esc-50,65750,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-69131-A-5.wav,cat,mammal,esc-50,69131,猫,Cat,Felis catus,vocalization,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-69131-B-5.wav,cat,mammal,esc-50,69131,猫,Cat,Felis catus,vocalization,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-71162-A-1.wav,rooster,bird,esc-50,71162,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-72268-A-6.wav,hen,bird,esc-50,72268,母鸡,Hen,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-72547-A-14.wav,chirping_birds,bird,esc-50,72547,鸣禽,Chirping birds,Aves,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-72547-B-14.wav,chirping_birds,bird,esc-50,72547,鸣禽,Chirping birds,Aves,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-72547-C-14.wav,chirping_birds,bird,esc-50,72547,鸣禽,Chirping birds,Aves,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-72547-D-14.wav,chirping_birds,bird,esc-50,72547,鸣禽,Chirping birds,Aves,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-72970-A-10.wav,rain,environment,esc-50,72970,雨声,Rain,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-73027-A-10.wav,rain,environment,esc-50,73027,雨声,Rain,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-73260-A-10.wav,rain,environment,esc-50,73260,雨声,Rain,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-75726-A-6.wav,hen,bird,esc-50,75726,母鸡,Hen,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-76868-A-6.wav,hen,bird,esc-50,76868,母鸡,Hen,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-80844-A-13.wav,crickets,insect,esc-50,80844,蟋蟀,Crickets,Gryllidae,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-81270-A-1.wav,rooster,bird,esc-50,81270,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-81731-A-10.wav,rain,environment,esc-50,81731,雨声,Rain,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-81970-A-7.wav,insects,insect,esc-50,81970,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-81970-B-7.wav,insects,insect,esc-50,81970,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-81970-C-7.wav,insects,insect,esc-50,81970,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-82077-A-7.wav,insects,insect,esc-50,82077,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-82274-A-5.wav,cat,mammal,esc-50,82274,猫,Cat,Felis catus,vocalization,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-82274-B-5.wav,cat,mammal,esc-50,82274,猫,Cat,Felis catus,vocalization,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-82367-A-10.wav,rain,environment,esc-50,82367,雨声,Rain,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-83270-A-13.wav,crickets,insect,esc-50,83270,蟋蟀,Crickets,Gryllidae,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-83934-A-5.wav,cat,mammal,esc-50,83934,猫,Cat,Felis catus,vocalization,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-83934-B-5.wav,cat,mammal,esc-50,83934,猫,Cat,Felis catus,vocalization,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-85139-A-13.wav,crickets,insect,esc-50,85139,蟋蟀,Crickets,Gryllidae,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-87781-A-10.wav,rain,environment,esc-50,87781,雨声,Rain,,ambient,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-95035-A-1.wav,rooster,bird,esc-50,95035,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-95258-A-1.wav,rooster,bird,esc-50,95258,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-95258-B-1.wav,rooster,bird,esc-50,95258,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-96033-A-13.wav,crickets,insect,esc-50,96033,蟋蟀,Crickets,Gryllidae,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-96460-A-1.wav,rooster,bird,esc-50,96460,公鸡,Rooster,Gallus gallus domesticus,song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-99955-A-7.wav,insects,insect,esc-50,99955,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-99955-B-7.wav,insects,insect,esc-50,99955,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/2-99955-C-7.wav,insects,insect,esc-50,99955,昆虫（复合）,Insects,Insecta,calling_song,,fold2,esc-50,CC-BY-NC-3.0,0,5
audio/3-102908-A-4.wav,frog,amphibian,esc-50,102908,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-103050-A-19.wav,thunderstorm,environment,esc-50,103050,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-103051-A-19.wav,thunderstorm,environment,esc-50,103051,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-103051-B-19.wav,thunderstorm,environment,esc-50,103051,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-103051-C-19.wav,thunderstorm,environment,esc-50,103051,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-104632-A-12.wav,crackling_fire,environment,esc-50,104632,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-104761-A-7.wav,insects,insect,esc-50,104761,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-104761-B-7.wav,insects,insect,esc-50,104761,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-104958-A-12.wav,crackling_fire,environment,esc-50,104958,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-105235-A-7.wav,insects,insect,esc-50,105235,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-105236-A-7.wav,insects,insect,esc-50,105236,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-107219-A-1.wav,rooster,bird,esc-50,107219,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-110913-A-7.wav,insects,insect,esc-50,110913,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-110913-B-7.wav,insects,insect,esc-50,110913,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-110913-C-7.wav,insects,insect,esc-50,110913,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-110913-D-7.wav,insects,insect,esc-50,110913,昆虫（复合）,Insects,Insecta,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-112397-A-9.wav,crow,bird,esc-50,112397,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-116135-A-1.wav,rooster,bird,esc-50,116135,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-117293-A-9.wav,crow,bird,esc-50,117293,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-117504-A-16.wav,wind,environment,esc-50,117504,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-117504-B-16.wav,wind,environment,esc-50,117504,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-120644-A-12.wav,crackling_fire,environment,esc-50,120644,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-121348-A-9.wav,crow,bird,esc-50,121348,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-123224-A-19.wav,thunderstorm,environment,esc-50,123224,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-124600-A-19.wav,thunderstorm,environment,esc-50,124600,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-124925-A-9.wav,crow,bird,esc-50,124925,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-127890-A-9.wav,crow,bird,esc-50,127890,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-127890-B-9.wav,crow,bird,esc-50,127890,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-127890-C-9.wav,crow,bird,esc-50,127890,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-129264-A-9.wav,crow,bird,esc-50,129264,乌鸦,Crow,Corvus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-129338-A-13.wav,crickets,insect,esc-50,129338,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-129678-A-13.wav,crickets,insect,esc-50,129678,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-132852-A-10.wav,rain,environment,esc-50,132852,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-134049-A-1.wav,rooster,bird,esc-50,134049,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-134699-A-16.wav,wind,environment,esc-50,134699,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-134699-B-16.wav,wind,environment,esc-50,134699,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-134699-C-16.wav,wind,environment,esc-50,134699,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-134802-A-13.wav,crickets,insect,esc-50,134802,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-136288-A-0.wav,dog,mammal,esc-50,136288,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-136608-A-16.wav,wind,environment,esc-50,136608,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-137152-A-1.wav,rooster,bird,esc-50,137152,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-140199-A-8.wav,sheep,mammal,esc-50,140199,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-140199-B-8.wav,sheep,mammal,esc-50,140199,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-140199-C-8.wav,sheep,mammal,esc-50,140199,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-140199-D-8.wav,sheep,mammal,esc-50,140199,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-140774-A-10.wav,rain,environment,esc-50,140774,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-142005-A-10.wav,rain,environment,esc-50,142005,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-142006-A-10.wav,rain,environment,esc-50,142006,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-143929-A-10.wav,rain,environment,esc-50,143929,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-144028-A-0.wav,dog,mammal,esc-50,144028,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-144827-A-11.wav,sea_waves,environment,esc-50,144827,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-144827-B-11.wav,sea_waves,environment,esc-50,144827,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-144891-A-19.wav,thunderstorm,environment,esc-50,144891,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-144891-B-19.wav,thunderstorm,environment,esc-50,144891,雷暴,Thunderstorm,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-145382-A-1.wav,rooster,bird,esc-50,145382,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-145774-A-12.wav,crackling_fire,environment,esc-50,145774,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-146033-A-13.wav,crickets,insect,esc-50,146033,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-146964-A-5.wav,cat,mammal,esc-50,146964,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-146965-A-5.wav,cat,mammal,esc-50,146965,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-146972-A-5.wav,cat,mammal,esc-50,146972,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-147965-A-12.wav,crackling_fire,environment,esc-50,147965,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-149189-A-1.wav,rooster,bird,esc-50,149189,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-154957-A-1.wav,rooster,bird,esc-50,154957,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155312-A-0.wav,dog,mammal,esc-50,155312,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155577-A-14.wav,chirping_birds,bird,esc-50,155577,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155578-A-14.wav,chirping_birds,bird,esc-50,155578,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155579-A-14.wav,chirping_birds,bird,esc-50,155579,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155583-A-14.wav,chirping_birds,bird,esc-50,155583,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155584-A-14.wav,chirping_birds,bird,esc-50,155584,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155642-A-11.wav,sea_waves,environment,esc-50,155642,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155642-B-11.wav,sea_waves,environment,esc-50,155642,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-155766-A-13.wav,crickets,insect,esc-50,155766,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-156581-A-14.wav,chirping_birds,bird,esc-50,156581,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-156581-B-14.wav,chirping_birds,bird,esc-50,156581,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-157149-A-10.wav,rain,environment,esc-50,157149,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-157187-A-12.wav,crackling_fire,environment,esc-50,157187,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-157487-A-10.wav,rain,environment,esc-50,157487,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-157615-A-10.wav,rain,environment,esc-50,157615,雨声,Rain,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-157695-A-0.wav,dog,mammal,esc-50,157695,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-158476-A-12.wav,crackling_fire,environment,esc-50,158476,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-162786-A-13.wav,crickets,insect,esc-50,162786,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-163288-A-1.wav,rooster,bird,esc-50,163288,公鸡,Rooster,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-163459-A-0.wav,dog,mammal,esc-50,163459,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-163607-A-13.wav,crickets,insect,esc-50,163607,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-163607-B-13.wav,crickets,insect,esc-50,163607,蟋蟀,Crickets,Gryllidae,calling_song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-164120-A-11.wav,sea_waves,environment,esc-50,164120,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-164216-A-6.wav,hen,bird,esc-50,164216,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-164216-B-6.wav,hen,bird,esc-50,164216,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-164216-C-6.wav,hen,bird,esc-50,164216,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-164630-A-11.wav,sea_waves,environment,esc-50,164630,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-166422-A-11.wav,sea_waves,environment,esc-50,166422,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-170015-A-0.wav,dog,mammal,esc-50,170015,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-171281-A-6.wav,hen,bird,esc-50,171281,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-178096-A-6.wav,hen,bird,esc-50,178096,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-180256-A-0.wav,dog,mammal,esc-50,180256,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-180977-A-0.wav,dog,mammal,esc-50,180977,犬,Dog,Canis lupus familiaris,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-181132-A-14.wav,chirping_birds,bird,esc-50,181132,鸣禽,Chirping birds,Aves,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-187549-A-6.wav,hen,bird,esc-50,187549,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-187549-B-6.wav,hen,bird,esc-50,187549,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-187710-A-11.wav,sea_waves,environment,esc-50,187710,海浪,Sea waves,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-188390-A-6.wav,hen,bird,esc-50,188390,母鸡,Hen,Gallus gallus domesticus,song,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-197408-A-8.wav,sheep,mammal,esc-50,197408,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-197408-B-8.wav,sheep,mammal,esc-50,197408,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-197408-C-8.wav,sheep,mammal,esc-50,197408,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-20861-A-8.wav,sheep,mammal,esc-50,20861,羊,Sheep,Ovis aries,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-246513-A-16.wav,wind,environment,esc-50,246513,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-246513-B-16.wav,wind,environment,esc-50,246513,风声,Wind,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-65748-A-12.wav,crackling_fire,environment,esc-50,65748,篝火,Crackling fire,,ambient,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-70962-A-4.wav,frog,amphibian,esc-50,70962,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-70962-B-4.wav,frog,amphibian,esc-50,70962,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-70962-C-4.wav,frog,amphibian,esc-50,70962,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-71964-A-4.wav,frog,amphibian,esc-50,71964,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-71964-B-4.wav,frog,amphibian,esc-50,71964,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-71964-C-4.wav,frog,amphibian,esc-50,71964,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-83527-A-4.wav,frog,amphibian,esc-50,83527,蛙,Frog,Anura,advertisement_call,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-95694-A-5.wav,cat,mammal,esc-50,95694,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-95695-A-5.wav,cat,mammal,esc-50,95695,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-95695-B-5.wav,cat,mammal,esc-50,95695,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-95697-A-5.wav,cat,mammal,esc-50,95697,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/3-95698-A-5.wav,cat,mammal,esc-50,95698,猫,Cat,Felis catus,vocalization,,fold3,esc-50,CC-BY-NC-3.0,0,5
audio/4-120160-A-5.wav,cat,mammal,esc-50,120160,猫,Cat,Felis catus,vocalization,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-125070-A-19.wav,thunderstorm,environment,esc-50,125070,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
audio/4-125071-A-19.wav,thunderstorm,environment,esc-50,125071,雷暴,Thunderstorm,,ambient,,fold4,esc-50,CC-BY-NC-3.0,0,5
